朝阳区,7354
延庆县,2021
海淀区,1844
密云县,1831
怀柔区,1684
丰台区,1636
通州区,1352
昌平区,1253
顺义区,1143
大兴区,990
房山区,901
东城区,451
西城区,380
石景山区,310
门头沟区,288
平谷区,238
