39.90592,116.4691
40.58139,116.32172
39.84024,116.44451
39.95604,116.44247
39.97191,116.25863
39.89991,116.48289
39.9609,116.35865
39.90952,116.29569
39.89955,116.45129
39.92889,116.18299
39.64064,115.59458
39.96614,116.35081
39.94213,116.44445
39.88991,116.46322
40.42242,117.21983
39.84819,116.3523
39.85009,116.35897
39.92908,116.46589
39.88456,116.45701
39.66925,115.59721
39.90366,116.55202
39.8989,116.51215
39.923,116.57996
39.92313,116.37337
40.11746,116.46239
40.10292,116.55098
39.95752,116.31508
39.9409,116.44822
39.98858,116.48581
40.53331,116.66701
40.00226,116.35293
39.90761,116.56035
39.999,116.34761
39.88853,116.47413
39.67027,115.59788
39.80972,116.50261
39.94094,116.4477
39.89202,116.47931
39.63738,115.54723
39.88045,116.45089
39.8459,116.35754
40.13908,116.61577
40.03643,116.49469
40.03651,116.49359
40.03585,116.49285
39.92332,116.45146
39.89391,116.43968
39.97521,116.42138
39.95895,116.464
39.90889,116.50117
40.47888,116.91212
39.83656,116.32478
39.93154,116.45398
40.64612,117.26849
39.96138,116.45244
39.95315,116.36928
39.96791,116.48623
39.94046,116.27044
40.35854,116.46067
39.89315,116.49172
39.90779,116.49654
39.91618,116.47112
39.92619,116.63585
39.73144,116.20976
39.91481,116.43262
39.91612,116.56927
40.06807,116.43443
39.89865,116.47946
39.89816,116.48038
39.98932,116.33553
39.98809,116.33576
39.84377,116.3594
39.96183,116.29927
39.96427,116.40026
39.86139,116.24176
39.98847,116.33462
39.95696,116.46113
39.92077,116.59115
39.9109,116.65559
39.90895,116.65722
40.10449,116.67663
39.63731,116.28743
39.92564,116.50757
39.86245,116.41794
39.76975,116.59066
39.91772,116.4472
39.89108,116.46945
39.93168,116.43776
39.85828,116.36942
39.94341,116.39941
40.10827,116.5533
40.56487,116.21612
40.04812,116.16728
39.89578,116.46553
40.06088,116.74153
39.96381,116.4138
39.80377,116.49507
40.00773,116.41517
39.92249,116.56677
39.92238,116.4869
40.64464,117.26169
39.89248,116.30554
39.90528,116.45532
40.22737,116.23547
39.99888,116.42682
39.98866,116.4647
39.96842,116.35352
39.9307,116.19975
39.89505,116.46846
40.10404,116.37469
39.78972,116.32021
40.42454,116.62872
40.42493,116.62897
40.42474,116.62914
40.56648,116.22461
40.10571,116.54474
39.89535,116.46503
39.78705,116.43127
39.86461,116.416
40.09302,116.51784
40.16582,116.26768
39.97643,116.49218
39.84156,116.32066
39.90388,116.40859
39.89629,116.45371
39.9601,116.45791
39.89426,116.46605
39.93549,116.44505
40.07139,116.33249
39.84525,116.3574
40.02789,116.43759
40.69279,117.16263
39.98805,116.47734
39.93916,116.27125
39.97748,116.43118
39.89898,116.47034
39.89554,116.50693
39.89802,116.60596
39.8706,116.81346
39.89684,116.45536
40.10773,116.54078
40.36288,116.97131
39.89512,116.48795
39.92853,116.68191
39.90614,116.44468
39.90723,116.46355
39.90719,116.46259
39.90731,116.46239
39.89808,116.48586
39.59843,115.77254
39.98233,116.30663
39.92001,116.61214
39.98206,116.30833
39.75451,116.33147
39.97385,116.40653
40.13518,117.14259
39.97946,116.33746
39.91483,116.4694
40.27733,116.24975
39.96099,116.26957
40.4348,116.58828
39.63881,115.58854
39.97421,116.33197
40.41506,116.46806
39.95783,116.46514
40.06308,116.35178
39.85035,116.4395
39.99761,116.42823
40.66159,117.35182
39.92015,116.51705
39.707,116.3226
40.65691,117.24634
39.90256,116.32927
40.23502,116.37088
39.94265,116.47229
40.68893,117.15243
39.83124,116.65258
39.92732,116.68734
40.2369,116.37085
40.65173,117.27172
39.93729,116.24805
39.97265,116.34985
40.05961,116.41149
39.85877,116.31161
39.93014,116.51688
39.90769,116.44527
39.93099,116.68208
40.43145,116.43738
39.97491,116.34401
39.98783,116.4253
39.92466,116.62024
39.89143,116.46006
39.95975,116.48641
40.64815,117.20824
40.64679,117.20726
40.68884,117.15292
40.43913,116.86887
40.00921,116.37026
40.11071,116.41472
40.43463,116.67487
39.91407,116.58872
39.99141,116.51704
39.70826,116.88524
39.90444,116.57623
39.94457,116.44693
39.9887,116.46694
40.00055,116.48947
39.92291,116.55913
40.36432,115.99357
40.00494,116.48027
39.96261,116.41593
39.57268,115.69746
39.95643,116.44035
39.96328,116.32634
40.44328,116.92625
39.9235,116.46509
40.21383,116.24047
39.97048,116.40342
39.8905,116.40288
39.97754,116.34266
39.95846,116.46341
39.95968,116.4631
39.61803,116.30081
40.09533,116.41318
39.91361,116.66042
39.993,116.43168
39.99509,116.42471
40.17126,116.3167
39.68606,116.3158
39.68714,116.31554
39.95824,116.46489
39.95854,116.46333
39.95981,116.46281
39.96003,116.46307
39.95857,116.46404
39.95961,116.46425
40.00234,116.47906
39.96179,116.4638
39.96331,116.46489
40.09577,116.29095
39.95857,116.4671
39.95684,116.4675
39.95799,116.46701
39.95787,116.46766
39.98028,116.38484
39.99003,116.33431
39.98855,116.33359
39.92172,116.47019
39.94376,116.35204
39.94131,116.47528
40.6601,117.23535
39.85349,116.36061
39.87728,116.33357
39.93423,116.45612
39.965,116.72261
39.96473,116.7211
39.89388,116.28038
39.98925,116.48194
39.90739,116.27315
39.88821,116.65778
40.01889,116.46772
39.92854,116.2786
39.88508,116.46651
40.12907,116.60115
40.11295,116.43189
39.96777,116.33591
40.03928,116.4177
39.97067,116.53004
39.95103,116.53783
39.93456,116.44349
39.9917,116.40831
39.88135,116.47225
39.8466,116.35186
40.51783,115.94042
39.97839,116.382
40.32464,116.07272
39.96076,116.57379
39.9343,116.44493
39.93473,116.44531
40.4427,116.92668
39.93605,116.45375
40.45718,116.93271
39.91731,116.66137
39.83919,116.37837
39.88124,116.47238
39.92156,116.52543
39.93667,116.20385
39.90044,116.47173
40.64522,117.26553
39.76762,116.35784
40.02863,116.41407
39.91507,116.66079
39.91494,116.65987
39.91548,116.66015
39.9078,116.56298
39.88613,116.52322
40.65783,117.24339
40.65773,117.24318
40.65783,117.24333
39.90921,116.49347
39.88233,116.63463
39.84546,116.4477
39.97297,116.30137
40.00042,116.42087
40.46533,116.52032
40.41051,116.32735
40.41162,116.33569
40.41162,116.3356
39.96524,116.41668
40.1044,116.53823
40.65968,117.17477
40.65973,117.17432
39.95902,116.46345
39.95961,116.46282
39.96004,116.46397
39.9599,116.46408
39.9209,116.51569
39.9209,116.51569
39.9211,116.51519
39.98739,116.43804
39.96206,116.46544
39.88557,116.46039
39.95254,116.43038
39.96362,116.46515
40.64878,117.26969
39.88164,116.47629
39.92224,116.51868
40.36391,116.61752
40.43333,116.53878
39.95067,116.72453
40.64677,117.26982
39.80393,116.49243
39.93535,116.44362
39.90113,116.47126
39.89956,116.47069
39.9126,116.45737
39.85724,116.40278
39.85681,116.40208
39.70953,116.79712
39.73979,116.55334
40.07767,116.40824
39.8889,116.45824
39.63096,115.59294
40.45293,115.78531
39.92637,116.61866
39.85665,116.35468
40.65741,117.24656
39.62999,115.59344
39.69081,116.77739
40.43995,116.92763
39.86754,116.30203
40.3934,116.56291
39.63159,115.59192
39.89704,116.48828
40.44699,116.70018
40.44798,116.69928
39.92298,116.44971
40.42767,116.56059
39.63044,115.59456
40.03274,116.4334
40.44904,116.09908
40.51719,115.93599
39.75995,116.5454
39.91825,116.44116
40.61105,116.51358
40.61142,116.51508
40.6113,116.51358
40.60979,116.51532
39.85193,116.59235
40.61151,116.51378
40.61175,116.51553
39.90386,116.6413
39.94271,116.20299
40.04382,116.41464
39.89962,116.47231
39.97606,116.50654
39.97719,116.2309
40.51957,116.66861
40.07275,116.54723
39.86229,116.47878
39.96962,116.43966
40.51377,117.14254
39.82434,116.28243
39.89905,116.46029
39.92072,116.44211
40.36367,115.99371
39.91663,116.66094
39.68705,116.31307
40.05009,116.27701
40.42792,116.5609
39.99396,116.34248
40.42846,116.56078
40.63336,117.37321
40.42793,116.56098
40.36576,115.99362
39.95181,116.331
39.95445,116.49829
39.63879,115.59049
39.63929,115.58991
39.63948,115.58891
39.995,116.42086
39.98799,116.4103
39.77691,116.52048
39.9648,116.71985
39.87097,116.45145
40.00829,116.3697
39.71191,116.31806
40.65341,117.27626
40.15895,116.26904
39.97232,116.43626
40.64946,116.67213
40.65022,116.67206
39.8893,116.24914
39.98625,116.34081
40.24757,116.21971
40.27186,116.21599
39.92297,116.44205
39.87825,116.44763
40.47773,116.57813
40.47684,116.57919
40.47742,116.57759
40.47684,116.57734
39.87003,116.45095
40.43887,116.92795
39.9286,116.61461
39.89609,116.45848
40.65431,117.25052
39.90337,116.19792
39.90592,116.52331
39.91572,116.47037
39.90014,116.48424
39.90305,116.40709
40.06622,116.32546
40.09687,116.19175
39.91523,116.4445
39.80135,116.48129
39.87768,116.50255
39.87681,116.45518
39.92488,116.61481
39.89221,116.46201
40.2277,117.30534
39.93146,116.29746
39.89546,116.46764
39.93352,116.43761
39.92651,116.45729
40.07712,116.42537
40.00208,116.47909
39.76244,116.3205
39.91928,116.45159
40.12908,116.48204
39.92517,116.61506
40.65703,117.245
39.97694,116.24893
39.8421,116.4499
40.06679,116.31479
39.8907,116.55538
39.9332,116.45047
40.04306,116.40886
39.9653,116.45736
40.44006,116.93649
39.94297,116.45903
39.89258,116.4661
39.89262,116.45641
39.9075,116.44535
39.94906,116.34481
39.8855,116.529
40.00092,116.34704
39.9133,116.43156
39.89651,116.4701
39.93895,116.45129
39.89231,116.4527
40.0744,116.425
40.0087,116.36959
40.053,116.41168
39.86866,116.49778
39.93432,116.51885
39.80653,116.10098
39.91301,116.59641
40.65638,117.23472
39.90306,116.56071
39.94741,116.47294
39.98727,116.47278
40.12703,116.11247
39.97803,116.21944
39.94341,116.39941
39.97123,116.34183
39.90859,116.55562
39.91364,116.68189
39.9135,116.69052
40.35819,116.00786
40.36328,115.99934
39.94486,116.31284
40.22733,116.23544
40.31462,116.27955
40.10399,116.54406
39.95096,116.35867
39.95274,116.35663
40.20065,116.23963
40.64759,117.26682
39.81836,116.43
39.95377,116.45657
40.16295,116.26328
39.97654,116.22658
40.00853,116.36495
40.01969,116.42151
39.90258,116.2242
39.90611,116.57588
39.95293,116.43269
40.42447,116.62897
39.98707,116.47283
39.8013,116.45025
39.9767,115.69811
40.48281,116.88142
39.93615,116.45026
40.06882,116.34069
39.867,116.41774
39.84633,116.45658
39.84825,116.31657
39.97317,116.34402
40.05205,116.41271
39.97947,116.37682
39.90471,116.49373
39.86581,116.46542
39.89561,116.46519
39.93184,116.45457
39.7082,116.33005
40.41194,116.32777
39.8716,116.5563
39.9464,116.66751
39.98586,116.47448
40.25857,117.25067
39.92815,116.47364
39.94705,116.432
39.87425,116.47576
39.89421,116.46671
39.84976,116.41562
39.89562,116.46042
39.98504,116.38579
39.93892,116.73137
40.31295,116.66702
39.87902,116.46204
39.98062,116.30813
40.46302,116.60255
39.92488,116.32688
39.87988,116.46101
39.91678,116.4536
39.87211,116.4533
40.38446,116.55661
39.97515,116.33693
40.52502,116.1697
39.84692,116.37124
40.3642,115.99566
39.92587,116.46015
39.99593,116.48411
39.91209,116.59854
40.46093,115.7725
40.10197,116.55756
39.84601,116.12105
39.91699,116.50416
39.79173,116.50968
39.90068,116.47043
39.8568,116.70757
39.92261,116.56926
39.99132,116.32955
39.87414,116.47083
39.86199,116.48764
40.00514,116.47678
39.89865,116.48854
39.64055,115.58991
39.64018,115.58899
39.63977,115.59045
39.64036,115.58885
39.96061,116.73759
39.80707,116.49156
40.6476,117.26829
39.98742,116.71371
40.45534,116.59239
40.44375,116.58259
39.91614,116.66047
40.09158,116.33769
39.91206,116.50756
39.90499,116.22732
