东城区,451
丰台区,1636
大兴区,990
密云县,1831
平谷区,238
延庆县,2021
怀柔区,1684
房山区,901
昌平区,1253
朝阳区,7354
海淀区,1844
石景山区,310
西城区,380
通州区,1352
门头沟区,288
顺义区,1143
