Ice Hockey,7
Short-Track Speed Skating,5
Taekwondo,3
Weightlifting,4
Figure Skating,1
Gymnastics,42
Nordic Combined,1
Rhythmic Gymnastics,27
Football,2
Table Tennis,1
Archery,3
Shooting,1
Boxing,3
Diving,14
Athletics,2
Swimming,33
Judo,1
Basketball,1
Fencing,2
