Cameroon,2
Turkey,1
Italy,4
Lithuania,1
Chinese Taipei,2
Hungary,1
Greece,7
Romania,21
Finland,1
United States,34
Spain,2
Sweden,6
Belarus,7
Russia,33
Germany,2
Kenya,1
Ukraine,1
Bulgaria,3
South Korea,12
France,5
China,34
Mexico,1
Japan,1
Thailand,1
Australia,18
Poland,1
Great Britain,1
Netherlands,2
Switzerland,1
